District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Moga,Ajitwal,Other,Cereals,2.2,2125.0,2125,2125,24-May-23
Moga,Ajitwal,Other,Cereals,2.2,2125.0,2125,2125,23-May-23
Moga,Ajitwal,Other,Cereals,1.65,2125.0,2125,2125,19-May-23
Moga,Ajitwal,Other,Cereals,19.85,2125.0,2125,2125,18-May-23
Moga,Ajitwal,Other,Cereals,25.7,2125.0,2125,2125,17-May-23
Moga,Ajitwal,Other,Cereals,244,2125.0,2125,2125,16-May-23
Moga,Ajitwal,Other,Cereals,150,2125.0,2125,2125,15-May-23
Moga,Ajitwal,Other,Cereals,18.5,2125.0,2125,2125,14-May-23
Moga,Ajitwal,Other,Cereals,110.6,2125.0,2125,2125,12-May-23
Moga,Ajitwal,Other,Cereals,39.65,2125.0,2125,2125,11-May-23
Moga,Ajitwal,Other,Cereals,25,2125.0,2125,2125,10-May-23
Moga,Ajitwal,Other,Cereals,85,2125.0,2125,2125,09-May-23
Moga,Ajitwal,Other,Cereals,185,2125.0,2125,2125,08-May-23
Moga,Ajitwal,Other,Cereals,181.9,2125.0,2125,2125,07-May-23
Moga,Ajitwal,Other,Cereals,90,2125.0,2125,2125,06-May-23
Moga,Ajitwal,Other,Cereals,105,2125.0,2125,2125,05-May-23
Moga,Ajitwal,Other,Cereals,240,2125.0,2125,2125,04-May-23
Moga,Ajitwal,Other,Cereals,165,2125.0,2125,2125,03-May-23
Moga,Ajitwal,Other,Cereals,669.65,2125.0,2125,2125,02-May-23
Moga,Ajitwal,Other,Cereals,605,2125.0,2125,2125,01-May-23
Moga,Ajitwal,Other,Cereals,319.8,2125.0,2125,2125,30-Apr-23
Moga,Ajitwal,Other,Cereals,"1,335.00",2125.0,2125,2125,29-Apr-23
Moga,Ajitwal,Other,Cereals,"1,440.00",2125.0,2125,2125,28-Apr-23
Moga,Ajitwal,Other,Cereals,"1,505.00",2125.0,2125,2125,27-Apr-23
Moga,Ajitwal,Other,Cereals,"2,505.00",2125.0,2125,2125,26-Apr-23
Moga,Ajitwal,Other,Cereals,"3,020.00",2125.0,2125,2125,25-Apr-23
Moga,Ajitwal,Other,Cereals,"2,555.00",2125.0,2125,2125,24-Apr-23
Moga,Ajitwal,Other,Cereals,"3,520.00",2125.0,2125,2125,23-Apr-23
Moga,Ajitwal,Other,Cereals,"4,265.00",2125.0,2125,2125,22-Apr-23
Moga,Ajitwal,Other,Cereals,"1,610.00",2125.0,2125,2125,21-Apr-23
Moga,Ajitwal,Other,Cereals,"3,275.00",2125.0,2125,2125,20-Apr-23
Moga,Ajitwal,Other,Cereals,"2,325.00",2125.0,2125,2125,19-Apr-23
Moga,Ajitwal,Other,Cereals,"2,880.00",2125.0,2125,2125,18-Apr-23
Moga,Ajitwal,Other,Cereals,"3,265.00",2125.0,2125,2125,17-Apr-23
Moga,Ajitwal,Other,Cereals,"1,945.00",2125.0,2125,2125,16-Apr-23
Moga,Ajitwal,Other,Cereals,"1,010.00",2125.0,2125,2125,15-Apr-23
Moga,Ajitwal,Other,Cereals,83.25,1975.0,1975,1975,07-May-21
Moga,Ajitwal,Other,Cereals,451.05,1975.0,1975,1975,06-May-21
Moga,Ajitwal,Other,Cereals,260.6,1975.0,1975,1975,05-May-21
Moga,Ajitwal,Other,Cereals,395.25,1975.0,1975,1975,04-May-21
Moga,Ajitwal,Other,Cereals,632.9,1975.0,1975,1975,03-May-21
Moga,Ajitwal,Other,Cereals,950.4,1975.0,1975,1975,30-Apr-21
Moga,Ajitwal,Other,Cereals,"1,376.30",1975.0,1975,1975,29-Apr-21
Moga,Ajitwal,Other,Cereals,"1,746.60",1975.0,1975,1975,28-Apr-21
Moga,Ajitwal,Other,Cereals,"3,528.45",1975.0,1975,1975,27-Apr-21
Moga,Ajitwal,Other,Cereals,"2,185.10",1975.0,1975,1975,26-Apr-21
Moga,Ajitwal,Other,Cereals,"2,810.00",1975.0,1975,1975,25-Apr-21
Moga,Ajitwal,Other,Cereals,"2,490.00",1975.0,1975,1975,24-Apr-21
Moga,Ajitwal,Other,Cereals,"2,277.40",1975.0,1975,1975,23-Apr-21
Moga,Ajitwal,Other,Cereals,"5,229.80",1975.0,1975,1975,22-Apr-21
Moga,Ajitwal,Other,Cereals,"3,503.70",1975.0,1975,1975,20-Apr-21
Moga,Ajitwal,Other,Cereals,"2,985.00",1975.0,1975,1975,19-Apr-21
Moga,Ajitwal,Other,Cereals,"3,759.00",1975.0,1975,1975,18-Apr-21
Moga,Ajitwal,Other,Cereals,"4,020.00",1975.0,1975,1975,17-Apr-21
Moga,Ajitwal,Other,Cereals,"3,779.00",1975.0,1975,1975,16-Apr-21
Moga,Ajitwal,Other,Cereals,"2,033.00",1975.0,1975,1975,15-Apr-21
Moga,Ajitwal,Other,Cereals,157,1975.0,1975,1975,13-Apr-21
Moga,Ajitwal (Chogawan),Other,Cereals,17.05,2125.0,2125,2125,03-May-23
Moga,Ajitwal (Chogawan),Other,Cereals,70,2125.0,2125,2125,02-May-23
Moga,Ajitwal (Chogawan),Other,Cereals,350,2125.0,2125,2125,28-Apr-23
Moga,Ajitwal (Chogawan),Other,Cereals,15,2125.0,2125,2125,27-Apr-23
Moga,Ajitwal (Chogawan),Other,Cereals,600,2125.0,2125,2125,26-Apr-23
Moga,Ajitwal (Chogawan),Other,Cereals,45,2125.0,2125,2125,25-Apr-23
Moga,Ajitwal (Chogawan),Other,Cereals,420,2125.0,2125,2125,24-Apr-23
Moga,Ajitwal (Chogawan),Other,Cereals,50,2125.0,2125,2125,23-Apr-23
Moga,Ajitwal (Chogawan),Other,Cereals,200,2125.0,2125,2125,22-Apr-23
Moga,Ajitwal (Chogawan),Other,Cereals,325,2125.0,2125,2125,21-Apr-23
Moga,Ajitwal (Chogawan),Other,Cereals,5,2125.0,2125,2125,20-Apr-23
Moga,Ajitwal (Chogawan),Other,Cereals,550,2125.0,2125,2125,19-Apr-23
Moga,Ajitwal (Chogawan),Other,Cereals,300,2125.0,2125,2125,18-Apr-23
Moga,Ajitwal (Chogawan),Other,Cereals,245,2125.0,2125,2125,17-Apr-23
Moga,Ajitwal (Chogawan),Other,Cereals,300,2125.0,2125,2125,16-Apr-23
Moga,Ajitwal (Chogawan),Other,Cereals,192.5,1975.0,1975,1975,06-May-21
Moga,Ajitwal (Chogawan),Other,Cereals,6.3,1975.0,1975,1975,30-Apr-21
Moga,Ajitwal (Chogawan),Other,Cereals,525,1975.0,1975,1975,29-Apr-21
Moga,Ajitwal (Chogawan),Other,Cereals,4.8,1975.0,1975,1975,28-Apr-21
Moga,Ajitwal (Chogawan),Other,Cereals,350,1975.0,1975,1975,27-Apr-21
Moga,Ajitwal (Chogawan),Other,Cereals,78.7,1975.0,1975,1975,25-Apr-21
Moga,Ajitwal (Chogawan),Other,Cereals,820,1975.0,1975,1975,24-Apr-21
Moga,Ajitwal (Chogawan),Other,Cereals,6.5,1975.0,1975,1975,23-Apr-21
Moga,Ajitwal (Chogawan),Other,Cereals,161.9,1975.0,1975,1975,22-Apr-21
Moga,Ajitwal (Chogawan),Other,Cereals,290,1975.0,1975,1975,20-Apr-21
Moga,Ajitwal (Chogawan),Other,Cereals,4.7,1975.0,1975,1975,19-Apr-21
Moga,Ajitwal (Chogawan),Other,Cereals,600,1975.0,1975,1975,18-Apr-21
Moga,Ajitwal (Chogawan),Other,Cereals,6,1975.0,1975,1975,17-Apr-21
Moga,Ajitwal (Chogawan),Other,Cereals,185,1975.0,1975,1975,16-Apr-21
Moga,Ajitwal (Dala),Other,Cereals,2.75,2125.0,2125,2125,03-May-23
Moga,Ajitwal (Dala),Other,Cereals,35,2125.0,2125,2125,02-May-23
Moga,Ajitwal (Dala),Other,Cereals,25,2125.0,2125,2125,01-May-23
Moga,Ajitwal (Dala),Other,Cereals,58.6,2125.0,2125,2125,29-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,25,2125.0,2125,2125,28-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,150,2125.0,2125,2125,27-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,100,2125.0,2125,2125,26-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,175,2125.0,2125,2125,25-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,375,2125.0,2125,2125,24-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,300,2125.0,2125,2125,23-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,225,2125.0,2125,2125,22-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,275,2125.0,2125,2125,21-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,400,2125.0,2125,2125,20-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,575,2125.0,2125,2125,19-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,550,2125.0,2125,2125,18-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,230,2125.0,2125,2125,17-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,70,2125.0,2125,2125,16-Apr-23
Moga,Ajitwal (Dala),Other,Cereals,254.95,1975.0,1975,1975,05-May-21
Moga,Ajitwal (Dala),Other,Cereals,325,1975.0,1975,1975,30-Apr-21
Moga,Ajitwal (Dala),Other,Cereals,550,1975.0,1975,1975,27-Apr-21
Moga,Ajitwal (Dala),Other,Cereals,480,1975.0,1975,1975,24-Apr-21
Moga,Ajitwal (Dala),Other,Cereals,720,1975.0,1975,1975,22-Apr-21
Moga,Ajitwal (Dala),Other,Cereals,750,1975.0,1975,1975,20-Apr-21
Moga,Ajitwal (Dala),Other,Cereals,383,1975.0,1975,1975,18-Apr-21
Moga,Ajitwal (Dala),Other,Cereals,516,1975.0,1975,1975,17-Apr-21
Moga,Ajitwal (Dala),Other,Cereals,250,1975.0,1975,1975,16-Apr-21
Moga,Badhni Kalan,343,Cereals,712,2015.0,2015,2015,11-Apr-22
Moga,Badhni Kallan (Bilaspur),Other,Cereals,210,2015.0,2015,2015,11-Apr-22
Moga,Badhni Kallan (Bilaspur),Other,Cereals,65,1975.0,1975,1975,07-May-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,100,1975.0,1975,1975,04-May-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,375,1975.0,1975,1975,03-May-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,75,1975.0,1975,1975,02-May-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,150,1975.0,1975,1975,30-Apr-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,250,1975.0,1975,1975,28-Apr-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,50,1975.0,1975,1975,27-Apr-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,300,1975.0,1975,1975,25-Apr-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,250,1975.0,1975,1975,23-Apr-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,250,1975.0,1975,1975,21-Apr-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,100,1975.0,1975,1975,19-Apr-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,700,1975.0,1975,1975,18-Apr-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,250,1975.0,1975,1975,17-Apr-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,250,1975.0,1975,1975,16-Apr-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,100,1975.0,1975,1975,15-Apr-21
Moga,Badhni Kallan (Bilaspur),Other,Cereals,100,1975.0,1975,1975,14-Apr-21
Moga,Baghapurana,Other,Cereals,12.5,1975.0,1975,1975,14-May-21
Moga,Baghapurana,Other,Cereals,116.8,1975.0,1975,1975,12-May-21
Moga,Baghapurana,Other,Cereals,128.4,1975.0,1975,1975,11-May-21
Moga,Baghapurana,Other,Cereals,132.6,1975.0,1975,1975,10-May-21
Moga,Baghapurana,Other,Cereals,584.9,1975.0,1975,1975,09-May-21
Moga,Baghapurana,Other,Cereals,311.6,1975.0,1975,1975,08-May-21
Moga,Baghapurana,Other,Cereals,"1,058.00",1975.0,1975,1975,07-May-21
Moga,Baghapurana,Other,Cereals,"3,001.10",1975.0,1975,1975,06-May-21
Moga,Baghapurana,Other,Cereals,"4,092.70",1975.0,1975,1975,05-May-21
Moga,Baghapurana,Other,Cereals,"3,231.90",1975.0,1975,1975,04-May-21
Moga,Baghapurana,Other,Cereals,"2,862.30",1975.0,1975,1975,03-May-21
Moga,Baghapurana,Other,Cereals,"2,784.70",1975.0,1975,1975,02-May-21
Moga,Baghapurana,Other,Cereals,"7,055.30",1975.0,1975,1975,01-May-21
Moga,Baghapurana,Other,Cereals,"6,712.80",1975.0,1975,1975,30-Apr-21
Moga,Baghapurana,Other,Cereals,"6,950.00",1975.0,1975,1975,29-Apr-21
Moga,Baghapurana,Other,Cereals,"7,840.00",1975.0,1975,1975,28-Apr-21
Moga,Baghapurana,Other,Cereals,"14,375.00",1975.0,1975,1975,27-Apr-21
Moga,Baghapurana,Other,Cereals,"7,420.00",1975.0,1975,1975,26-Apr-21
Moga,Baghapurana,Other,Cereals,"10,390.00",1975.0,1975,1975,25-Apr-21
Moga,Baghapurana,Other,Cereals,"12,410.00",1975.0,1975,1975,24-Apr-21
Moga,Baghapurana,Other,Cereals,"6,750.00",1975.0,1975,1975,23-Apr-21
Moga,Baghapurana,Other,Cereals,"13,835.00",1975.0,1975,1975,22-Apr-21
Moga,Baghapurana,Other,Cereals,"16,725.00",1975.0,1975,1975,21-Apr-21
Moga,Baghapurana,Other,Cereals,"15,315.00",1975.0,1975,1975,20-Apr-21
Moga,Baghapurana,Other,Cereals,"9,240.00",1975.0,1975,1975,19-Apr-21
Moga,Baghapurana,Other,Cereals,"20,107.70",1975.0,1975,1975,18-Apr-21
Moga,Baghapurana,Other,Cereals,"8,757.30",1975.0,1975,1975,17-Apr-21
Moga,Baghapurana,Other,Cereals,"16,490.00",1975.0,1975,1975,16-Apr-21
Mohali,Banur,Other,Cereals,0.4,1975.0,1975,1975,07-May-21
Mohali,Banur,Other,Cereals,252,1975.0,1975,1975,04-May-21
Mohali,Banur,Other,Cereals,19,1975.0,1975,1975,03-May-21
Mohali,Banur,Other,Cereals,766,1975.0,1975,1975,30-Apr-21
Mohali,Banur,Other,Cereals,186,1975.0,1975,1975,29-Apr-21
Mohali,Banur,Other,Cereals,958,1975.0,1975,1975,28-Apr-21
Mohali,Banur,Other,Cereals,129,1975.0,1975,1975,27-Apr-21
Mohali,Banur,Other,Cereals,"4,454.00",1975.0,1975,1975,26-Apr-21
Mohali,Banur,Other,Cereals,"11,764.00",1975.0,1975,1975,25-Apr-21
Mohali,Banur,Other,Cereals,930,1975.0,1975,1975,23-Apr-21
Mohali,Banur,Other,Cereals,"1,045.00",1975.0,1975,1975,22-Apr-21
Mohali,Banur,Other,Cereals,"1,280.00",1975.0,1975,1975,21-Apr-21
Mohali,Banur,Other,Cereals,"1,167.00",1975.0,1975,1975,20-Apr-21
Mohali,Banur,Other,Cereals,"2,364.00",1975.0,1975,1975,19-Apr-21
Mohali,Banur,Other,Cereals,"1,844.00",1975.0,1975,1975,18-Apr-21
Mohali,Banur,Other,Cereals,203,1975.0,1975,1975,17-Apr-21
Mohali,Banur,Other,Cereals,"2,174.00",1975.0,1975,1975,16-Apr-21
Mohali,Banur,Other,Cereals,"1,913.00",1975.0,1975,1975,15-Apr-21
Mohali,Banur,Other,Cereals,"1,651.00",1975.0,1975,1975,14-Apr-21
Mohali,Banur,Other,Cereals,"1,611.00",1975.0,1975,1975,13-Apr-21
Mohali,Banur,Other,Cereals,"1,700.00",1975.0,1975,1975,12-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,389,1975.0,1975,1975,04-May-21
Mohali,Banur (Kheragaju),147 Average,Cereals,248,1975.0,1975,1975,02-May-21
Mohali,Banur (Kheragaju),147 Average,Cereals,290,1975.0,1975,1975,30-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,234,1975.0,1975,1975,29-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,659,1975.0,1975,1975,28-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,559,1975.0,1975,1975,27-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,342,1975.0,1975,1975,26-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,"1,139.00",1975.0,1975,1975,25-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,"1,123.00",1975.0,1975,1975,23-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,422,1975.0,1975,1975,22-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,476,1975.0,1975,1975,21-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,907,1975.0,1975,1975,20-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,"1,241.00",1975.0,1975,1975,19-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,834,1975.0,1975,1975,18-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,903,1975.0,1975,1975,17-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,764,1975.0,1975,1975,16-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,"1,182.00",1975.0,1975,1975,15-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,149,1975.0,1975,1975,14-Apr-21
Mohali,Banur (Kheragaju),147 Average,Cereals,812,1975.0,1975,1975,13-Apr-21
Mansa,Bareta,Other,Cereals,25,2125.0,2125,2125,19-May-23
Mansa,Bareta,Other,Cereals,9,2125.0,2125,2125,18-May-23
Mansa,Bareta,Other,Cereals,117,2125.0,2125,2125,16-May-23
Mansa,Bareta,Other,Cereals,139,2125.0,2125,2125,13-May-23
Mansa,Bareta,Other,Cereals,60,2125.0,2125,2125,12-May-23
Mansa,Bareta,Other,Cereals,377,2125.0,2125,2125,11-May-23
Mansa,Bareta,Other,Cereals,5,2125.0,2125,2125,10-May-23
Mansa,Bareta,Other,Cereals,440,2125.0,2125,2125,09-May-23
Mansa,Bareta,Other,Cereals,150,2125.0,2125,2125,08-May-23
Mansa,Bareta,Other,Cereals,175,2125.0,2125,2125,07-May-23
Mansa,Bareta,Other,Cereals,960,2125.0,2125,2125,06-May-23
Mansa,Bareta,Other,Cereals,40,2125.0,2125,2125,05-May-23
Mansa,Bareta,Other,Cereals,980,2125.0,2125,2125,04-May-23
Mansa,Bareta,Other,Cereals,510,2125.0,2125,2125,03-May-23
Mansa,Bareta,Other,Cereals,"1,362.00",2125.0,2125,2125,02-May-23
Mansa,Bareta,Other,Cereals,140,2125.0,2125,2125,01-May-23
Mansa,Bareta,Other,Cereals,974,2125.0,2125,2125,30-Apr-23
Mansa,Bareta,Other,Cereals,790,2125.0,2125,2125,29-Apr-23
Mansa,Bareta,Other,Cereals,"1,025.00",2125.0,2125,2125,28-Apr-23
Mansa,Bareta,Other,Cereals,"1,810.00",2125.0,2125,2125,27-Apr-23
Mansa,Bareta,Other,Cereals,610,2125.0,2125,2125,26-Apr-23
Mansa,Bareta,Other,Cereals,"1,920.00",2125.0,2125,2125,25-Apr-23
Mansa,Bareta,Other,Cereals,"1,290.00",2125.0,2125,2125,24-Apr-23
Mansa,Bareta,Other,Cereals,"2,595.00",2125.0,2125,2125,23-Apr-23
Mansa,Bareta,Other,Cereals,"1,100.00",2125.0,2125,2125,22-Apr-23
Mansa,Bareta,Other,Cereals,"4,470.00",2125.0,2125,2125,21-Apr-23
Mansa,Bareta,Other,Cereals,"2,740.00",2125.0,2125,2125,20-Apr-23
Mansa,Bareta,Other,Cereals,"5,550.00",2125.0,2125,2125,19-Apr-23
Mansa,Bareta,Other,Cereals,"3,700.00",2125.0,2125,2125,18-Apr-23
Mansa,Bareta,Other,Cereals,"6,210.00",2125.0,2125,2125,17-Apr-23
Mansa,Bareta,Other,Cereals,"4,220.00",2125.0,2125,2125,16-Apr-23
Mansa,Bareta,Other,Cereals,"6,485.00",2125.0,2125,2125,15-Apr-23
Mansa,Bareta,Other,Cereals,"8,200.00",2125.0,2125,2125,14-Apr-23
Mansa,Bareta,Other,Cereals,"2,850.00",2125.0,2125,2125,13-Apr-23
Mansa,Bareta,Other,Cereals,850,2015.0,2015,2015,10-Apr-22
Mansa,Bareta,Other,Cereals,98,2015.0,2015,2015,08-Apr-22
Mansa,Bareta,Other,Cereals,27,2015.0,2015,2015,07-Apr-22
Mansa,Bareta,Other,Cereals,13,2015.0,2015,2015,06-Apr-22
Mansa,Bareta,Other,Cereals,12,1975.0,1975,1975,13-May-21
Mansa,Bareta,Other,Cereals,349,1975.0,1975,1975,12-May-21
Mansa,Bareta,Other,Cereals,125,1975.0,1975,1975,11-May-21
Mansa,Bareta,Other,Cereals,100,1975.0,1975,1975,10-May-21
Mansa,Bareta,Other,Cereals,45,1975.0,1975,1975,09-May-21
Mansa,Bareta,Other,Cereals,400,1975.0,1975,1975,08-May-21
Mansa,Bareta,Other,Cereals,"1,934.00",1975.0,1975,1975,07-May-21
Mansa,Bareta,Other,Cereals,630,1975.0,1975,1975,06-May-21
Mansa,Bareta,Other,Cereals,935,1975.0,1975,1975,05-May-21
Mansa,Bareta,Other,Cereals,920,1975.0,1975,1975,04-May-21
Mansa,Bareta,Other,Cereals,"2,295.00",1975.0,1975,1975,03-May-21
Mansa,Bareta,Other,Cereals,"1,837.00",1975.0,1975,1975,02-May-21
Mansa,Bareta,Other,Cereals,915,1975.0,1975,1975,30-Apr-21
Mansa,Bareta,Other,Cereals,925,1975.0,1975,1975,29-Apr-21
Mansa,Bareta,Other,Cereals,"3,120.00",1975.0,1975,1975,28-Apr-21
Mansa,Bareta,Other,Cereals,"2,600.00",1975.0,1975,1975,27-Apr-21
Mansa,Bareta,Other,Cereals,"1,990.00",1975.0,1975,1975,26-Apr-21
Mansa,Bareta,Other,Cereals,"2,875.00",1975.0,1975,1975,25-Apr-21
Mansa,Bareta,Other,Cereals,"2,200.00",1975.0,1975,1975,24-Apr-21
Mansa,Bareta,Other,Cereals,"3,283.00",1975.0,1975,1975,23-Apr-21
Mansa,Bareta,Other,Cereals,"3,170.00",1975.0,1975,1975,22-Apr-21
Mansa,Bareta,Other,Cereals,"2,715.00",1975.0,1975,1975,21-Apr-21
Mansa,Bareta,Other,Cereals,"4,895.00",1975.0,1975,1975,19-Apr-21
Mansa,Bareta,Other,Cereals,"3,089.00",1975.0,1975,1975,18-Apr-21
Mansa,Bareta,Other,Cereals,"3,940.00",1975.0,1975,1975,17-Apr-21
Mansa,Bareta,Other,Cereals,"6,146.00",1975.0,1975,1975,16-Apr-21
Mansa,Bareta,Other,Cereals,"4,350.00",1975.0,1975,1975,15-Apr-21
Mansa,Bareta,Other,Cereals,"4,280.00",1975.0,1975,1975,14-Apr-21
Mansa,Bareta,Other,Cereals,"2,140.00",1975.0,1975,1975,13-Apr-21
Mansa,Bareta,Other,Cereals,"1,385.00",1975.0,1975,1975,12-Apr-21
Muktsar,Bariwala,Other,Cereals,91,2125.0,2125,2125,16-May-23
Muktsar,Bariwala,Other,Cereals,2,2125.0,2125,2125,15-May-23
Muktsar,Bariwala,Other,Cereals,70,2125.0,2125,2125,14-May-23
Muktsar,Bariwala,Other,Cereals,131,2125.0,2125,2125,13-May-23
Muktsar,Bariwala,Other,Cereals,31,2015.0,2015,2015,11-May-22
Muktsar,Bariwala,Other,Cereals,22,2015.0,2015,2015,10-May-22
Muktsar,Bariwala,Other,Cereals,185,2015.0,2015,2015,08-May-22
Muktsar,Bariwala,Other,Cereals,48,2015.0,2015,2015,07-May-22
Muktsar,Bariwala,Other,Cereals,"2,774.00",2015.0,2015,2015,06-May-22
Muktsar,Bariwala,Other,Cereals,"3,634.00",2015.0,2015,2015,05-May-22
Muktsar,Bariwala,Other,Cereals,"2,026.00",2015.0,2015,2015,04-May-22
Muktsar,Bariwala,Other,Cereals,"2,474.00",2015.0,2015,2015,03-May-22
Muktsar,Bariwala,Other,Cereals,"2,205.00",2015.0,2015,2015,01-May-22
Muktsar,Bariwala,Other,Cereals,"1,701.00",2015.0,2020,2015,30-Apr-22
Muktsar,Bariwala,Other,Cereals,"1,790.00",2015.0,2015,2015,29-Apr-22
