District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Muktsar,Malout (Kilianwali),Other,Cereals,"2,300.00",2125.0,2125,2125,10-May-23
Muktsar,Malout (Kilianwali),Other,Cereals,317,2125.0,2125,2125,09-May-23
Muktsar,Malout (Kilianwali),Other,Cereals,"1,200.00",2125.0,2125,2125,08-May-23
Muktsar,Malout (Kilianwali),Other,Cereals,250,2125.0,2125,2125,07-May-23
Muktsar,Malout (Kilianwali),Other,Cereals,468,2125.0,2125,2125,06-May-23
Muktsar,Malout (Kilianwali),Other,Cereals,"1,550.00",2125.0,2125,2125,05-May-23
Muktsar,Malout (Kilianwali),Other,Cereals,170,2125.0,2125,2125,04-May-23
Muktsar,Malout (Kilianwali),Other,Cereals,580,2125.0,2125,2125,03-May-23
Muktsar,Malout (Kilianwali),Other,Cereals,400,2125.0,2125,2125,02-May-23
Muktsar,Malout (Kilianwali),Other,Cereals,550,2125.0,2125,2125,01-May-23
Muktsar,Malout (Kilianwali),Other,Cereals,"1,700.00",2125.0,2125,2125,30-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,"2,500.00",2125.0,2125,2125,29-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,"3,400.00",2125.0,2125,2125,28-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,"1,000.00",2125.0,2125,2125,27-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,"1,200.00",2125.0,2125,2125,26-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,"2,800.00",2125.0,2125,2125,25-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,500,2125.0,2125,2125,24-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,"1,900.00",2125.0,2125,2125,23-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,"1,500.00",2125.0,2125,2125,22-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,"1,000.00",2125.0,2125,2125,21-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,"1,300.00",2125.0,2125,2125,20-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,255,2125.0,2125,2125,19-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,950,2125.0,2125,2125,18-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,"2,380.00",2125.0,2125,2125,17-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,400,2125.0,2125,2125,16-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,920,2125.0,2125,2125,15-Apr-23
Muktsar,Malout (Kilianwali),Other,Cereals,"1,450.00",2015.0,2015,2015,17-Apr-22
Muktsar,Malout (Kilianwali),Other,Cereals,"1,280.00",2015.0,2015,2015,16-Apr-22
Muktsar,Malout (Kilianwali),Other,Cereals,340,2015.0,2015,2015,15-Apr-22
Muktsar,Malout (Kilianwali),Other,Cereals,635,1975.0,1975,1975,09-May-21
Muktsar,Malout (Kilianwali),Other,Cereals,470,1975.0,1975,1975,08-May-21
Muktsar,Malout (Kilianwali),Other,Cereals,"1,300.00",1975.0,1975,1975,04-May-21
Muktsar,Malout (Kilianwali),Other,Cereals,"1,500.00",1975.0,1975,1975,03-May-21
Muktsar,Malout (Kilianwali),Other,Cereals,400,1975.0,1975,1975,02-May-21
Muktsar,Malout (Kilianwali),Other,Cereals,600,1975.0,1975,1975,01-May-21
Muktsar,Malout (Kilianwali),Other,Cereals,"1,000.00",1975.0,1975,1975,30-Apr-21
Muktsar,Malout (Kilianwali),Other,Cereals,"2,050.00",1975.0,1975,1975,29-Apr-21
Muktsar,Malout (Kilianwali),Other,Cereals,"1,750.00",1975.0,1975,1975,28-Apr-21
Muktsar,Malout (Kilianwali),Other,Cereals,601,1975.0,1975,1975,26-Apr-21
Muktsar,Malout (Kilianwali),Other,Cereals,"1,560.00",1975.0,1975,1975,25-Apr-21
Muktsar,Malout (Kilianwali),Other,Cereals,640,1975.0,1975,1975,24-Apr-21
Muktsar,Malout (Kilianwali),Other,Cereals,"1,930.00",1975.0,1975,1975,18-Apr-21
Muktsar,Malout (Kilianwali),Other,Cereals,200,1975.0,1975,1975,17-Apr-21
Muktsar,Malout (Panniwala),Other,Cereals,880,2125.0,2125,2125,10-May-23
Muktsar,Malout (Panniwala),Other,Cereals,390,2125.0,2125,2125,09-May-23
Muktsar,Malout (Panniwala),Other,Cereals,250,2125.0,2125,2125,08-May-23
Muktsar,Malout (Panniwala),Other,Cereals,700,2125.0,2125,2125,07-May-23
Muktsar,Malout (Panniwala),Other,Cereals,800,2125.0,2125,2125,06-May-23
Muktsar,Malout (Panniwala),Other,Cereals,"1,050.00",2125.0,2125,2125,05-May-23
Muktsar,Malout (Panniwala),Other,Cereals,650,2125.0,2125,2125,04-May-23
Muktsar,Malout (Panniwala),Other,Cereals,810,2125.0,2125,2125,03-May-23
Muktsar,Malout (Panniwala),Other,Cereals,"1,100.00",2125.0,2125,2125,02-May-23
Muktsar,Malout (Panniwala),Other,Cereals,150,2125.0,2125,2125,01-May-23
Muktsar,Malout (Panniwala),Other,Cereals,315,2125.0,2125,2125,30-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,925,2125.0,2125,2125,29-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,300,2125.0,2125,2125,28-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,"1,200.00",2125.0,2125,2125,27-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,200,2125.0,2125,2125,26-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,900,2125.0,2125,2125,25-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,"1,100.00",2125.0,2125,2125,24-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,"2,600.00",2125.0,2125,2125,23-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,"1,160.00",2125.0,2125,2125,22-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,990,2125.0,2125,2125,21-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,500,2125.0,2125,2125,20-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,80,2125.0,2125,2125,19-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,800,2125.0,2125,2125,18-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,800,2125.0,2125,2125,17-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,700,2125.0,2125,2125,16-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,40,2125.0,2125,2125,15-Apr-23
Muktsar,Malout (Panniwala),Other,Cereals,"1,350.00",2015.0,2015,2015,17-Apr-22
Muktsar,Malout (Panniwala),Other,Cereals,580,2015.0,2015,2015,16-Apr-22
Muktsar,Malout (Panniwala),Other,Cereals,220,2015.0,2015,2015,15-Apr-22
Muktsar,Malout (Panniwala),Other,Cereals,250,1975.0,1975,1975,09-May-21
Muktsar,Malout (Panniwala),Other,Cereals,250,1975.0,1975,1975,08-May-21
Muktsar,Malout (Panniwala),Other,Cereals,50,1975.0,1975,1975,04-May-21
Muktsar,Malout (Panniwala),Other,Cereals,50,1975.0,1975,1975,03-May-21
Muktsar,Malout (Panniwala),Other,Cereals,100,1975.0,1975,1975,02-May-21
Muktsar,Malout (Panniwala),Other,Cereals,"3,500.00",1975.0,1975,1975,01-May-21
Muktsar,Malout (Panniwala),Other,Cereals,400,1975.0,1975,1975,30-Apr-21
Muktsar,Malout (Panniwala),Other,Cereals,"1,000.00",1975.0,1975,1975,29-Apr-21
Muktsar,Malout (Panniwala),Other,Cereals,"1,750.00",1975.0,1975,1975,28-Apr-21
Muktsar,Malout (Panniwala),Other,Cereals,700,1975.0,1975,1975,26-Apr-21
Muktsar,Malout (Panniwala),Other,Cereals,500,1975.0,1975,1975,25-Apr-21
Muktsar,Malout (Panniwala),Other,Cereals,589.9,1975.0,1975,1975,24-Apr-21
Muktsar,Malout (Panniwala),Other,Cereals,500,1975.0,1975,1975,18-Apr-21
Muktsar,Malout (Panniwala),Other,Cereals,300,1975.0,1975,1975,17-Apr-21
Mansa,Mansa,Other,Cereals,2,2125.0,2125,2125,17-May-23
Mansa,Mansa,Other,Cereals,10,2125.0,2125,2125,16-May-23
Mansa,Mansa,Other,Cereals,133,2125.0,2125,2125,14-May-23
Mansa,Mansa,Other,Cereals,25,2125.0,2125,2125,13-May-23
Mansa,Mansa,Other,Cereals,29,2125.0,2130,2125,09-May-23
Mansa,Mansa,Other,Cereals,45,2125.0,2125,2125,08-May-23
Mansa,Mansa,Other,Cereals,90,2125.0,2125,2125,07-May-23
Mansa,Mansa,Other,Cereals,265,2125.0,2125,2125,06-May-23
Mansa,Mansa,Other,Cereals,215,2125.0,2125,2125,05-May-23
Mansa,Mansa,Other,Cereals,370,2125.0,2125,2125,01-May-23
Mansa,Mansa,Other,Cereals,670,2125.0,2125,2125,30-Apr-23
Mansa,Mansa,Other,Cereals,260,2125.0,2125,2125,29-Apr-23
Mansa,Mansa,Other,Cereals,230,2125.0,2125,2125,27-Apr-23
Mansa,Mansa,Other,Cereals,900,2125.0,2125,2125,26-Apr-23
Mansa,Mansa,Other,Cereals,"1,350.00",2125.0,2125,2125,25-Apr-23
Mansa,Mansa,Other,Cereals,"1,000.00",2125.0,2125,2125,24-Apr-23
Mansa,Mansa,Other,Cereals,850,2125.0,2125,2125,23-Apr-23
Mansa,Mansa,Other,Cereals,"1,450.00",2125.0,2125,2125,22-Apr-23
Mansa,Mansa,Other,Cereals,"1,200.00",2125.0,2125,2125,21-Apr-23
Mansa,Mansa,Other,Cereals,"2,500.00",2125.0,2125,2125,20-Apr-23
Mansa,Mansa,Other,Cereals,"3,300.00",2125.0,2125,2125,19-Apr-23
Mansa,Mansa,Other,Cereals,"3,350.00",2125.0,2125,2125,17-Apr-23
Mansa,Mansa,Other,Cereals,400,2125.0,2125,2125,16-Apr-23
Mansa,Mansa,Other,Cereals,"2,600.00",2125.0,2125,2125,15-Apr-23
Mansa,Mansa,Other,Cereals,"1,530.00",2125.0,2125,2125,14-Apr-23
Mansa,Mansa,Other,Cereals,752,2125.0,2130,2125,13-Apr-23
Mansa,Mansa,Other,Cereals,150,2125.0,2125,2125,12-Apr-23
Mansa,Mansa,Other,Cereals,19,2130.0,2130,2130,11-Apr-23
Mansa,Mansa,Other,Cereals,27,2015.0,2015,2015,31-May-22
Mansa,Mansa,Other,Cereals,40,2015.0,2015,2015,30-May-22
Mansa,Mansa,Other,Cereals,30,2015.0,2015,2015,25-May-22
Mansa,Mansa,Other,Cereals,125,2015.0,2015,2015,21-May-22
Mansa,Mansa,Other,Cereals,5,2015.0,2015,2015,12-May-22
Mansa,Mansa,Other,Cereals,3,2015.0,2015,2015,09-May-22
Mansa,Mansa,Other,Cereals,64,2015.0,2015,2015,08-May-22
Mansa,Mansa,Other,Cereals,90,2015.0,2015,2015,07-May-22
Mansa,Mansa,Other,Cereals,145,2015.0,2020,2015,06-May-22
Mansa,Mansa,Other,Cereals,120,2015.0,2015,2015,03-May-22
Mansa,Mansa,Other,Cereals,570,2015.0,2015,2015,02-May-22
Mansa,Mansa,Other,Cereals,30,2015.0,2015,2015,01-May-22
Mansa,Mansa,Other,Cereals,155,2015.0,2015,2015,30-Apr-22
Mansa,Mansa,Other,Cereals,110,2015.0,2015,2015,29-Apr-22
Mansa,Mansa,Other,Cereals,90,2015.0,2015,2015,28-Apr-22
Mansa,Mansa,Other,Cereals,240,2015.0,2015,2015,27-Apr-22
Mansa,Mansa,Other,Cereals,715,2015.0,2015,2015,26-Apr-22
Mansa,Mansa,Other,Cereals,80,2015.0,2015,2015,25-Apr-22
Mansa,Mansa,Other,Cereals,90,2015.0,2015,2015,24-Apr-22
Mansa,Mansa,Other,Cereals,430,2015.0,2015,2015,23-Apr-22
Mansa,Mansa,Other,Cereals,285,2015.0,2020,2015,22-Apr-22
Mansa,Mansa,Other,Cereals,610,2015.0,2015,2015,21-Apr-22
Mansa,Mansa,Other,Cereals,"1,030.00",2015.0,2015,2015,19-Apr-22
Mansa,Mansa,Other,Cereals,760,2015.0,2015,2015,18-Apr-22
Mansa,Mansa,Other,Cereals,"1,160.00",2015.0,2015,2015,17-Apr-22
Mansa,Mansa,Other,Cereals,"1,250.00",2015.0,2015,2015,16-Apr-22
Mansa,Mansa,Other,Cereals,"2,500.00",2015.0,2015,2015,15-Apr-22
Mansa,Mansa,Other,Cereals,"3,300.00",2015.0,2015,2015,14-Apr-22
Mansa,Mansa,Other,Cereals,"2,350.00",2015.0,2015,2015,13-Apr-22
Mansa,Mansa,Other,Cereals,"2,045.00",2015.0,2015,2015,12-Apr-22
Mansa,Mansa,Other,Cereals,"1,620.00",2015.0,2015,2015,11-Apr-22
Mansa,Mansa,Other,Cereals,773,2015.0,2015,2015,10-Apr-22
Mansa,Mansa,Other,Cereals,142,2015.0,2015,2015,09-Apr-22
Mansa,Mansa,Other,Cereals,20,2015.0,2015,2015,08-Apr-22
Mansa,Mansa,Other,Cereals,596,1975.0,1975,1975,12-May-21
Mansa,Mansa,Other,Cereals,271,1975.0,1975,1975,11-May-21
Mansa,Mansa,Other,Cereals,846,1975.0,1975,1975,10-May-21
Mansa,Mansa,Other,Cereals,768,1975.0,1975,1975,09-May-21
Mansa,Mansa,Other,Cereals,"2,331.00",1975.0,1975,1975,08-May-21
Mansa,Mansa,Other,Cereals,"4,305.00",1975.0,1975,1975,07-May-21
Mansa,Mansa,Other,Cereals,429.8,1975.0,1975,1975,06-May-21
Mansa,Mansa,Other,Cereals,"4,636.00",1975.0,1975,1975,05-May-21
Mansa,Mansa,Other,Cereals,"2,626.00",1975.0,1975,1975,04-May-21
Mansa,Mansa,Other,Cereals,"2,599.00",1975.0,1975,1975,03-May-21
Mansa,Mansa,Other,Cereals,"2,910.00",1975.0,1975,1975,02-May-21
Mansa,Mansa,Other,Cereals,"3,645.00",1975.0,1975,1975,01-May-21
Mansa,Mansa,Other,Cereals,"4,705.00",1975.0,1975,1975,21-Apr-21
Mansa,Mansa,Other,Cereals,"2,490.00",1975.0,1975,1975,20-Apr-21
Mansa,Mansa,Other,Cereals,"9,020.00",1975.0,1975,1975,19-Apr-21
Mansa,Mansa,Other,Cereals,"18,655.00",1975.0,1975,1975,18-Apr-21
Mansa,Mansa,Other,Cereals,"14,970.00",1975.0,1975,1975,17-Apr-21
Mansa,Mansa,Other,Cereals,"10,685.00",1975.0,1975,1975,16-Apr-21
Mansa,Mansa,Other,Cereals,"9,185.00",1975.0,1975,1975,15-Apr-21
Mansa,Mansa,Other,Cereals,"11,570.00",1975.0,1975,1975,14-Apr-21
Mansa,Mansa,Other,Cereals,"15,260.00",1975.0,1975,1975,13-Apr-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,140,2125.0,2125,2125,06-May-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,30,2125.0,2125,2125,05-May-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,140,2125.0,2125,2125,04-May-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,30,2125.0,2125,2125,01-May-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,500,2125.0,2125,2125,30-Apr-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,100,2125.0,2125,2125,29-Apr-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,50,2125.0,2125,2125,28-Apr-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,190,2125.0,2125,2125,26-Apr-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,390,2125.0,2125,2125,25-Apr-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,20,2125.0,2125,2125,24-Apr-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,100,2125.0,2125,2125,23-Apr-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,"1,000.00",2125.0,2125,2125,22-Apr-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,"1,500.00",2125.0,2125,2125,21-Apr-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,"1,000.00",2125.0,2125,2125,20-Apr-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,"1,000.00",2125.0,2125,2125,19-Apr-23
Mansa,Mansa (Khiala kalan),147 Average,Cereals,5,2015.0,2015,2015,07-May-22
Mansa,Mansa (Khiala kalan),147 Average,Cereals,150,2015.0,2015,2015,02-May-22
Mansa,Mansa (Khiala kalan),147 Average,Cereals,250,2015.0,2015,2015,27-Apr-22
Mansa,Mansa (Khiala kalan),147 Average,Cereals,200,2015.0,2015,2015,26-Apr-22
Mansa,Mansa (Khiala kalan),147 Average,Cereals,100,2015.0,2015,2015,25-Apr-22
Mansa,Mansa (Khiala kalan),147 Average,Cereals,100,2015.0,2015,2015,24-Apr-22
Mansa,Mansa (Khiala kalan),147 Average,Cereals,250,2015.0,2015,2015,23-Apr-22
Mansa,Mansa (Khiala kalan),147 Average,Cereals,"3,000.00",2015.0,2015,2015,22-Apr-22
Mansa,Mansa (Khiala kalan),147 Average,Cereals,125,1975.0,1975,1975,07-May-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,250,1975.0,1975,1975,06-May-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,200,1975.0,1975,1975,05-May-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,350,1975.0,1975,1975,04-May-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,140,1975.0,1975,1975,03-May-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,350,1975.0,1975,1975,02-May-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,195,1975.0,1975,1975,01-May-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,140,1975.0,1975,1975,30-Apr-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,105,1975.0,1975,1975,29-Apr-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,130,1975.0,1975,1975,28-Apr-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,450,1975.0,1975,1975,27-Apr-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,200,1975.0,1975,1975,26-Apr-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,250,1975.0,1975,1975,25-Apr-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,20,1975.0,1975,1975,24-Apr-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,200,1975.0,1975,1975,23-Apr-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,200,1975.0,1975,1975,22-Apr-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,150,1975.0,1975,1975,21-Apr-21
Mansa,Mansa (Khiala kalan),147 Average,Cereals,120,1975.0,1975,1975,20-Apr-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,35,2015.0,2015,2015,08-May-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,70,2015.0,2015,2015,07-May-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,95,2015.0,2015,2015,03-May-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,125,2015.0,2015,2015,02-May-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,190,2015.0,2015,2015,01-May-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,70,2015.0,2015,2015,27-Apr-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,200,2015.0,2015,2015,26-Apr-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,80,2015.0,2015,2015,25-Apr-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,300,2015.0,2015,2015,24-Apr-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,400,2015.0,2015,2015,23-Apr-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,300,2015.0,2015,2015,22-Apr-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,"1,100.00",2015.0,2015,2015,18-Apr-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,900,2015.0,2015,2015,17-Apr-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,"1,200.00",2015.0,2015,2015,16-Apr-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,"1,000.00",2015.0,2015,2015,15-Apr-22
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,50,1975.0,1975,1975,08-May-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,125,1975.0,1975,1975,07-May-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,125,1975.0,1975,1975,06-May-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,400,1975.0,1975,1975,05-May-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,150,1975.0,1975,1975,03-May-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,100,1975.0,1975,1975,02-May-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,350,1975.0,1975,1975,01-May-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,235,1975.0,1975,1975,30-Apr-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,160,1975.0,1975,1975,29-Apr-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,245,1975.0,1975,1975,27-Apr-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,290,1975.0,1975,1975,26-Apr-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,300,1975.0,1975,1975,25-Apr-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,300,1975.0,1975,1975,24-Apr-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,190,1975.0,1975,1975,23-Apr-21
Mansa,Mansa(Ubha Buraj Dhilwan),Other,Cereals,250,1975.0,1975,1975,20-Apr-21
Moga,Moga,Other,Cereals,"4,205.10",1975.0,1975,1975,29-Apr-21
Moga,Moga,Other,Cereals,"11,231.20",1975.0,1975,1975,27-Apr-21
Moga,Moga,Other,Cereals,"96,169.60",1975.0,1975,1975,24-Apr-21
Moga,Moga,Other,Cereals,"87,471.70",1975.0,1975,1975,23-Apr-21
Moga,Moga,Other,Cereals,"99,889.40",1975.0,1975,1975,18-Apr-21
Moga,Moga,Other,Cereals,"41,566.00",1975.0,1975,1975,17-Apr-21
Moga,Moga,Other,Cereals,"9,669.60",1975.0,1975,1975,15-Apr-21
Moga,Moga,Other,Cereals,"3,247.60",1975.0,1975,1975,14-Apr-21
Muktsar,Muktsar,1482,Cereals,"58,165.00",1975.0,1975,1975,17-Apr-21
Mansa,Sardulgarh,Other,Cereals,287,1975.0,1975,1975,13-May-21
Mansa,Sardulgarh,Other,Cereals,360,1975.0,1975,1975,10-May-21
Mansa,Sardulgarh,Other,Cereals,"2,315.00",1975.0,1975,1975,06-May-21
Mansa,Sardulgarh,Other,Cereals,"4,300.00",1975.0,1975,1975,26-Apr-21
Mansa,Sardulgarh,Other,Cereals,"2,495.00",1975.0,1975,1975,25-Apr-21
Mansa,Sardulgarh,Other,Cereals,"3,795.00",1975.0,1975,1975,24-Apr-21
Mansa,Sardulgarh,Other,Cereals,"4,632.00",1975.0,1975,1975,23-Apr-21
Mansa,Sardulgarh,Other,Cereals,"3,456.00",1975.0,1975,1975,22-Apr-21
Mansa,Sardulgarh,Other,Cereals,"4,860.00",1975.0,1975,1975,20-Apr-21
Mansa,Sardulgarh,Other,Cereals,"7,570.00",1975.0,1975,1975,17-Apr-21
Mansa,Sardulgarh,Other,Cereals,"5,770.00",1975.0,1975,1975,16-Apr-21
Mansa,Sardulgarh,Other,Cereals,"8,365.00",1975.0,1975,1975,15-Apr-21
Mansa,Sardulgarh,Other,Cereals,"6,890.00",1975.0,1975,1975,14-Apr-21
Mansa,Sardulgarh,Other,Cereals,"5,880.00",1975.0,1975,1975,13-Apr-21
Mansa,Sardulgarh,Other,Cereals,"6,030.00",1975.0,1975,1975,12-Apr-21
Mansa,Sardulgarh,Other,Cereals,900,1975.0,1975,1975,10-Apr-21
